tweet_id,timestamp,name,source,rating_numerator,rating_denominator,dog_stage,jpg_url,dog_breed,confidence_rating,retweets,favourites
878281511006478336,2017-06-23 16:00:04+00:00,Shadow,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13.0,10.0,unknown,https://pbs.twimg.com/media/DDBIX9QVYAAohGa.jpg,basset,0.32042,1349.0,7913.0
878057613040115712,2017-06-23 01:10:23+00:00,Emmy,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",14.0,10.0,unknown,https://pbs.twimg.com/media/DC98vABUIAA97pz.jpg,French_bulldog,0.839097,7181.0,42876.0
877736472329191424,2017-06-22 03:54:17+00:00,Aja,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13.0,10.0,unknown,https://pbs.twimg.com/media/DC5YqoQW0AArOLH.jpg,Chesapeake_Bay_retriever,0.8379559999999999,17300.0,71144.0
877556246731214848,2017-06-21 15:58:08+00:00,Penny,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12.0,10.0,unknown,https://pbs.twimg.com/media/DC20wEcW0AAf59m.jpg,basset,0.995368,3994.0,23258.0
877316821321428993,2017-06-21 00:06:44+00:00,Dante,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13.0,10.0,unknown,https://pbs.twimg.com/media/DCza_vtXkAQXGpC.jpg,Saluki,0.5099670000000001,5414.0,27907.0
877201837425926144,2017-06-20 16:29:50+00:00,Nelly,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12.0,10.0,unknown,https://pbs.twimg.com/media/DCxyahJWsAAddSC.jpg,Pembroke,0.93112,5880.0,27755.0
876537666061221889,2017-06-18 20:30:39+00:00,None,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",14.0,10.0,unknown,,,,4800.0,23869.0
876484053909872640,2017-06-18 16:57:37+00:00,Benedict,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13.0,10.0,unknown,https://pbs.twimg.com/media/DCnll_dUQAAkBdG.jpg,golden_retriever,0.874566,2511.0,19163.0
876120275196170240,2017-06-17 16:52:05+00:00,Venti,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13.0,10.0,unknown,https://pbs.twimg.com/media/DCiavj_UwAAcXep.jpg,Bernese_mountain_dog,0.534327,4903.0,28490.0
875747767867523072,2017-06-16 16:11:53+00:00,Goose,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13.0,10.0,unknown,https://pbs.twimg.com/media/DCdH8YpUQAAiEbL.jpg,Labrador_retriever,0.799551,4497.0,25773.0
875144289856114688,2017-06-15 00:13:52+00:00,Nugget,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13.0,10.0,unknown,https://pbs.twimg.com/ext_tw_video_thumb/875144175078957056/pu/img/BRi_l7vUdpb93Knf.jpg,Siberian_husky,0.245048,5081.0,22185.0
875097192612077568,2017-06-14 21:06:43+00:00,None,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13.0,10.0,unknown,,,,6342.0,27997.0
875021211251597312,2017-06-14 16:04:48+00:00,None,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12.0,10.0,unknown,https://pbs.twimg.com/media/DCSzF3NVoAAPzT4.jpg,West_Highland_white_terrier,0.7143189999999999,4922.0,26022.0
874680097055178752,2017-06-13 17:29:20+00:00,Cash,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12.0,10.0,unknown,https://pbs.twimg.com/media/DCN85nGUwAAzG_q.jpg,Labrador_retriever,0.836052,4875.0,28439.0
874057562936811520,2017-06-12 00:15:36+00:00,None,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12.0,10.0,unknown,https://pbs.twimg.com/media/DCFGtdoXkAEsqIw.jpg,flat-coated_retriever,0.8321770000000001,4125.0,23134.0
873580283840344065,2017-06-10 16:39:04+00:00,None,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13.0,10.0,unknown,https://pbs.twimg.com/media/DB-UotKXkAEHXVi.jpg,Newfoundland,0.678537,4143.0,24837.0
872820683541237760,2017-06-08 14:20:41+00:00,None,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13.0,10.0,unknown,https://pbs.twimg.com/media/DBzhx0PWAAEhl0E.jpg,pug,0.99912,3884.0,15029.0
872620804844003328,2017-06-08 01:06:27+00:00,Monkey,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13.0,10.0,unknown,https://pbs.twimg.com/media/DBwr_hzXkAEnZBW.jpg,cocker_spaniel,0.513191,3911.0,21309.0
872486979161796608,2017-06-07 16:14:40+00:00,None,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12.0,10.0,unknown,https://pbs.twimg.com/media/DBuyRlTUwAAYhG9.jpg,Pembroke,0.931861,9429.0,41606.0
872261713294495745,2017-06-07 01:19:32+00:00,Harry,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13.0,10.0,unknown,https://pbs.twimg.com/media/DBrlZk2UQAAfAkd.jpg,Labrador_retriever,0.972019,6649.0,35085.0
872122724285648897,2017-06-06 16:07:15+00:00,Kody,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12.0,10.0,unknown,https://pbs.twimg.com/media/DBpm-5UXcAUeCru.jpg,pug,0.0667363,8549.0,35324.0
871879754684805121,2017-06-06 00:01:46+00:00,Lassie,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13.0,10.0,unknown,https://pbs.twimg.com/media/DBmKAmBXUAE-pQ-.jpg,Shetland_sheepdog,0.969171,11918.0,39090.0
871032628920680449,2017-06-03 15:55:36+00:00,Boomer,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13.0,10.0,unknown,https://pbs.twimg.com/media/DBaHi3YXgAE6knM.jpg,kelpie,0.398053,3999.0,23255.0
870804317367881728,2017-06-03 00:48:22+00:00,None,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11.0,10.0,unknown,https://pbs.twimg.com/media/DBW35ZsVoAEWZUU.jpg,No Prediction,0.0,6393.0,33791.0
870656317836468226,2017-06-02 15:00:16+00:00,Cody,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13.0,10.0,unknown,https://pbs.twimg.com/media/DBUxSSTXsAA-Jn1.jpg,Pembroke,0.945495,2817.0,12819.0
870374049280663552,2017-06-01 20:18:38+00:00,Zoey,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13.0,10.0,unknown,https://pbs.twimg.com/media/DBQwlFCXkAACSkI.jpg,golden_retriever,0.841001,27680.0,85011.0
870308999962521604,2017-06-01 16:00:09+00:00,Rumble,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13.0,10.0,unknown,https://pbs.twimg.com/media/DBP1asiUAAEKZI5.jpg,Greater_Swiss_Mountain_dog,0.6227520000000001,4384.0,22453.0
870063196459192321,2017-05-31 23:43:25+00:00,Clifford,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",14.0,10.0,unknown,https://pbs.twimg.com/media/DBMV3NnXUAAm0Pp.jpg,No Prediction,0.0,8840.0,37771.0
869772420881756160,2017-05-31 04:27:59+00:00,Dewey,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13.0,10.0,unknown,https://pbs.twimg.com/media/DBINZcxXgAQ-R6P.jpg,Pembroke,0.980148,10663.0,43710.0
869702957897576449,2017-05-30 23:51:58+00:00,Stanley,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13.0,10.0,unknown,https://pbs.twimg.com/media/DBHOOfOXoAABKlU.jpg,Pembroke,0.993449,6728.0,29116.0
869227993411051520,2017-05-29 16:24:37+00:00,Gizmo,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13.0,10.0,unknown,https://pbs.twimg.com/media/DBAePiVXcAAqHSR.jpg,Pembroke,0.664181,4023.0,21112.0
868880397819494401,2017-05-28 17:23:24+00:00,Walter,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",14.0,10.0,unknown,https://pbs.twimg.com/media/DA7iHL5U0AA1OQo.jpg,French_bulldog,0.0999839,12518.0,55098.0
868622495443632128,2017-05-28 00:18:35+00:00,None,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13.0,10.0,unknown,https://pbs.twimg.com/media/DA33i0XXsAEQtCA.jpg,Labrador_retriever,0.868107,6275.0,28295.0
868552278524837888,2017-05-27 19:39:34+00:00,Cooper,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12.0,10.0,unknown,https://pbs.twimg.com/media/DA23sCeVoAE3uF0.jpg,whippet,0.378151,2240.0,10539.0
867900495410671616,2017-05-26 00:29:37+00:00,None,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12.0,10.0,unknown,https://pbs.twimg.com/media/DAtm5MkXoAA4R6P.jpg,Labrador_retriever,0.522644,4439.0,24964.0
867774946302451713,2017-05-25 16:10:44+00:00,Harold,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13.0,10.0,unknown,https://pbs.twimg.com/media/DAr0tDZXUAEMvdu.jpg,Border_collie,0.661953,7788.0,35179.0
867051520902168576,2017-05-23 16:16:06+00:00,None,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13.0,10.0,unknown,https://pbs.twimg.com/media/DAhiwb0XcAA8x5Q.jpg,Samoyed,0.4714029999999999,8425.0,33420.0
866720684873056260,2017-05-22 18:21:28+00:00,None,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13.0,10.0,unknown,,,,5168.0,20888.0
866686824827068416,2017-05-22 16:06:55+00:00,Lili,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12.0,10.0,unknown,https://pbs.twimg.com/media/DAcXEWuXkAIBDGJ.jpg,flat-coated_retriever,0.51473,3727.0,20070.0
866334964761202691,2017-05-21 16:48:45+00:00,Coco,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12.0,10.0,unknown,https://pbs.twimg.com/media/DAXXDQNXgAAoYQH.jpg,Samoyed,0.984086,15546.0,54720.0
865718153858494464,2017-05-19 23:57:46+00:00,Boomer,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13.0,10.0,unknown,https://pbs.twimg.com/media/DAOmEZiXYAAcv2S.jpg,golden_retriever,0.673664,6008.0,26640.0
865359393868664832,2017-05-19 00:12:11+00:00,Sammy,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13.0,10.0,unknown,https://pbs.twimg.com/media/DAJfxqGVoAAnvQt.jpg,Chesapeake_Bay_retriever,0.832435,5384.0,27530.0
865006731092295680,2017-05-18 00:50:50+00:00,Nelly,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13.0,10.0,unknown,https://pbs.twimg.com/media/DAEfCFXUIAA1uqj.jpg,Pembroke,0.989882,8209.0,29063.0
864873206498414592,2017-05-17 16:00:15+00:00,None,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",14.0,10.0,unknown,https://pbs.twimg.com/media/DAClmHkXcAA1kSv.jpg,No Prediction,0.0,9361.0,33651.0
864279568663928832,2017-05-16 00:41:21+00:00,Meatball,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12.0,10.0,unknown,https://pbs.twimg.com/media/C_6JrWZVwAAHhCD.jpg,bull_mastiff,0.668613,3266.0,15195.0
864197398364647424,2017-05-15 19:14:50+00:00,Paisley,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13.0,10.0,unknown,https://pbs.twimg.com/media/C_4-8iPV0AA1Twg.jpg,golden_retriever,0.945905,9616.0,31459.0
863907417377173506,2017-05-15 00:02:33+00:00,Albus,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13.0,10.0,unknown,https://pbs.twimg.com/media/C_03NPeUQAAgrMl.jpg,No Prediction,0.0,4441.0,21477.0
863553081350529029,2017-05-14 00:34:33+00:00,Neptune,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13.0,10.0,unknown,https://pbs.twimg.com/ext_tw_video_thumb/863553036815355904/pu/img/B6Dos-XOD8l82tK7.jpg,Eskimo_dog,0.41333,4489.0,15935.0
863432100342583297,2017-05-13 16:33:49+00:00,Belle,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12.0,10.0,unknown,https://pbs.twimg.com/media/C_uG6eAUAAAvMvR.jpg,Staffordshire_bullterrier,0.690517,5664.0,24829.0
863062471531167744,2017-05-12 16:05:02+00:00,Quinn,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13.0,10.0,unknown,https://pbs.twimg.com/media/C_o2vKCUwAAgtOp.jpg,French_bulldog,0.935804,2687.0,8945.0
862831371563274240,2017-05-12 00:46:44+00:00,Zooey,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13.0,10.0,unknown,https://pbs.twimg.com/media/C_lkieeVwAAm0L4.jpg,Australian_terrier,0.207281,5457.0,20011.0
862722525377298433,2017-05-11 17:34:13+00:00,Dave,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11.0,10.0,unknown,https://pbs.twimg.com/media/C_kBjuUUIAArs2-.jpg,basset,0.39333,3809.0,17779.0
862457590147678208,2017-05-11 00:01:27+00:00,Jersey,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13.0,10.0,unknown,https://pbs.twimg.com/media/C_gQmaTUMAAPYSS.jpg,No Prediction,0.0,5388.0,21492.0
862096992088072192,2017-05-10 00:08:34+00:00,None,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13.0,10.0,unknown,https://pbs.twimg.com/media/C_bIo7QXYAAGfPu.jpg,chow,0.677589,21840.0,66437.0
861383897657036800,2017-05-08 00:54:59+00:00,Hobbes,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13.0,10.0,unknown,https://pbs.twimg.com/media/C_RAFTxUAAAbXjV.jpg,Cardigan,0.771008,11528.0,37744.0
861288531465048066,2017-05-07 18:36:02+00:00,None,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13.0,10.0,unknown,https://pbs.twimg.com/ext_tw_video_thumb/861288473281437696/pu/img/RERGmRgPyaaaB-tB.jpg,Bouvier_des_Flandres,0.0826102,4479.0,18032.0
861005113778896900,2017-05-06 23:49:50+00:00,Burt,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12.0,10.0,unknown,https://pbs.twimg.com/media/C_LnlF5VoAEsL1K.jpg,German_shepherd,0.507951,4119.0,17538.0
860563773140209665,2017-05-05 18:36:06+00:00,Lorenzo,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13.0,10.0,unknown,https://pbs.twimg.com/media/C_FWL0vVwAA13N7.jpg,Cardigan,0.583936,2334.0,7878.0
860524505164394496,2017-05-05 16:00:04+00:00,Carl,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13.0,10.0,unknown,https://pbs.twimg.com/media/C_EyeKuXkAAdxY-.jpg,Bedlington_terrier,0.286558,5698.0,24678.0
860276583193509888,2017-05-04 23:34:55+00:00,Jordy,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12.0,10.0,unknown,https://pbs.twimg.com/media/C_BQ_NlVwAAgYGD.jpg,No Prediction,0.0,3745.0,19154.0
860184849394610176,2017-05-04 17:30:24+00:00,None,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",14.0,10.0,unknown,https://pbs.twimg.com/media/C-_9jWWUwAAnwkd.jpg,No Prediction,0.0,6295.0,17474.0
859924526012018688,2017-05-04 00:15:58+00:00,Milky,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12.0,10.0,unknown,https://pbs.twimg.com/media/C-8QypZXcAAekaF.jpg,French_bulldog,0.254587,4349.0,20021.0
859851578198683649,2017-05-03 19:26:06+00:00,Trooper,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13.0,10.0,unknown,https://pbs.twimg.com/media/C-7OcfyXsAAsqzU.jpg,Labrador_retriever,0.899086,3780.0,16105.0
859196978902773760,2017-05-02 00:04:57+00:00,None,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12.0,10.0,unknown,https://pbs.twimg.com/ext_tw_video_thumb/859196962498805762/pu/img/-yBpr4-o4GJZECYE.jpg,malamute,0.216163,25661.0,75193.0
859074603037188101,2017-05-01 15:58:40+00:00,None,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13.0,10.0,unknown,https://pbs.twimg.com/media/C-wLyufW0AA546I.jpg,No Prediction,0.0,14740.0,35553.0
858471635011153920,2017-04-30 00:02:42+00:00,Sophie,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13.0,10.0,unknown,https://pbs.twimg.com/media/C-nnZBdXkAAB-wg.jpg,Pembroke,0.987407,5271.0,22640.0
858107933456039936,2017-04-28 23:57:28+00:00,Wyatt,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12.0,10.0,unknown,https://pbs.twimg.com/media/C-icm_WXUAAmuRR.jpg,golden_retriever,0.863874,3154.0,16524.0
857989990357356544,2017-04-28 16:08:49+00:00,Rosie,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12.0,10.0,unknown,https://pbs.twimg.com/media/C-gxV9ZXkAIBL-S.jpg,French_bulldog,0.43258,2812.0,16952.0
857746408056729600,2017-04-28 00:00:54+00:00,Thor,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13.0,10.0,unknown,https://pbs.twimg.com/media/C-dTzBzXUAQRjYz.jpg,Labrador_retriever,0.919832,11524.0,36021.0
857393404942143489,2017-04-27 00:38:11+00:00,None,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13.0,10.0,unknown,https://pbs.twimg.com/media/C-YSwA_XgAEOr25.jpg,malamute,0.8415969999999999,1785.0,6236.0
857263160327368704,2017-04-26 16:00:39+00:00,Oscar,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13.0,10.0,unknown,https://pbs.twimg.com/media/C-WcS4MXoAADrBU.jpg,Samoyed,0.998021,4934.0,21041.0
857029823797047296,2017-04-26 00:33:27+00:00,Zeke,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12.0,10.0,unknown,https://pbs.twimg.com/media/C-TIEwMW0AEjb55.jpg,golden_retriever,0.968623,4364.0,19910.0
856543823941562368,2017-04-24 16:22:16+00:00,Callie,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12.0,10.0,unknown,https://pbs.twimg.com/media/C-MOEDCXYAEjp7o.jpg,Boston_bull,0.30691,3131.0,17135.0
856282028240666624,2017-04-23 23:01:59+00:00,Cermet,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",14.0,10.0,unknown,https://pbs.twimg.com/media/C-If9ZwXoAAfDX2.jpg,Chihuahua,0.8765430000000001,6841.0,29086.0
855857698524602368,2017-04-22 18:55:51+00:00,None,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13.0,10.0,unknown,,,,2313.0,12498.0
855818117272018944,2017-04-22 16:18:34+00:00,None,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13.0,10.0,unknown,,,,5943.0,28056.0
855459453768019968,2017-04-21 16:33:22+00:00,None,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12.0,10.0,unknown,https://pbs.twimg.com/media/C98z1ZAXsAEIFFn.jpg,Blenheim_spaniel,0.389513,8987.0,31657.0
854732716440526848,2017-04-19 16:25:34+00:00,Marlee,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12.0,10.0,unknown,https://pbs.twimg.com/media/C9ye3b3WAAAlTo0.jpg,Pembroke,0.6955479999999999,6690.0,24188.0
854482394044301312,2017-04-18 23:50:52+00:00,Arya,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13.0,10.0,unknown,https://pbs.twimg.com/media/C9u7MtmV0AA741s.jpg,Chihuahua,0.260242,7608.0,31131.0
854365224396361728,2017-04-18 16:05:17+00:00,Einstein,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13.0,10.0,unknown,https://pbs.twimg.com/media/C9tQokgUIAEETSx.jpg,Pembroke,0.90708,5159.0,20046.0
853760880890318849,2017-04-17 00:03:50+00:00,Alice,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12.0,10.0,unknown,https://pbs.twimg.com/media/C9kq_bbVwAAuRZd.jpg,miniature_pinscher,0.292519,6403.0,30414.0
853639147608842240,2017-04-16 16:00:07+00:00,None,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13.0,10.0,unknown,https://pbs.twimg.com/media/C9i8RhhXoAAdkMT.jpg,German_shepherd,0.509879,11265.0,37198.0
853299958564483072,2017-04-15 17:32:18+00:00,Rumpole,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13.0,10.0,unknown,https://pbs.twimg.com/media/C9eHyF7XgAAOxPM.jpg,No Prediction,0.0,3928.0,16508.0
852912242202992640,2017-04-14 15:51:39+00:00,Benny,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12.0,10.0,unknown,https://pbs.twimg.com/media/C9YnKK3VoAAxn1E.jpg,Great_Dane,0.7837649999999999,2037.0,9658.0
852672615818899456,2017-04-13 23:59:28+00:00,Aspen,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12.0,10.0,unknown,https://pbs.twimg.com/media/C9VNNp1XkAEWRFb.jpg,golden_retriever,0.7112350000000001,2388.0,15939.0
852553447878664193,2017-04-13 16:05:56+00:00,Jarod,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13.0,10.0,unknown,https://pbs.twimg.com/media/C9Tg1bPW0AkAMDI.jpg,bloodhound,0.186498,3885.0,17492.0
852311364735569921,2017-04-13 00:03:59+00:00,Wiggles,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13.0,10.0,unknown,https://pbs.twimg.com/media/C9QEqZ7XYAIR7fS.jpg,No Prediction,0.0,10961.0,35325.0
852226086759018497,2017-04-12 18:25:07+00:00,General,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",14.0,10.0,unknown,https://pbs.twimg.com/ext_tw_video_thumb/852223481894903808/pu/img/JWNq40ol4DXvHoUP.jpg,No Prediction,0.0,7570.0,21378.0
852189679701164033,2017-04-12 16:00:27+00:00,Sailor,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12.0,10.0,unknown,https://pbs.twimg.com/media/C9OV99SXsAEmj1U.jpg,Bernese_mountain_dog,0.4153739999999999,1741.0,12217.0
851591660324737024,2017-04-11 00:24:08+00:00,None,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11.0,10.0,unknown,https://pbs.twimg.com/media/C9F2FG5WAAAJ0iN.jpg,Cardigan,0.394507,3819.0,17300.0
851464819735769094,2017-04-10 16:00:07+00:00,Iggy,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",14.0,10.0,unknown,https://pbs.twimg.com/media/C9ECujZXsAAPCSM.jpg,No Prediction,0.0,7855.0,25944.0
851224888060895234,2017-04-10 00:06:42+00:00,Snoop,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13.0,10.0,unknown,https://pbs.twimg.com/media/C9AohFoWsAUmxDs.jpg,standard_poodle,0.00568265,6350.0,22090.0
850753642995093505,2017-04-08 16:54:09+00:00,Kyle,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11.0,10.0,unknown,https://pbs.twimg.com/media/C8576jrW0AEYWFy.jpg,pug,0.996952,10352.0,33348.0
850380195714523136,2017-04-07 16:10:12+00:00,Leo,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13.0,10.0,unknown,https://pbs.twimg.com/ext_tw_video_thumb/850380153985355777/pu/img/lFouhg-EZvJs8eMr.jpg,Yorkshire_terrier,0.2490119999999999,2915.0,13994.0
850145622816686080,2017-04-07 00:38:06+00:00,Riley,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11.0,10.0,unknown,https://pbs.twimg.com/media/C8xS655XkAAv9vo.jpg,kelpie,0.10539,4244.0,17519.0
849776966551130114,2017-04-06 00:13:11+00:00,None,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12.0,10.0,unknown,https://pbs.twimg.com/media/C8sDpDWWsAE5P08.jpg,Chihuahua,0.292092,8404.0,32390.0
849412302885593088,2017-04-05 00:04:08+00:00,Noosh,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12.0,10.0,unknown,https://pbs.twimg.com/media/C8m3-iQVoAAETnF.jpg,schipperke,0.907559,3487.0,17039.0
849336543269576704,2017-04-04 19:03:06+00:00,None,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11.0,10.0,unknown,https://pbs.twimg.com/media/C8lzFC4XcAAQxB4.jpg,No Prediction,0.0,2101.0,12240.0
849051919805034497,2017-04-04 00:12:06+00:00,Kevin,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13.0,10.0,unknown,https://pbs.twimg.com/media/C8hwNxbXYAAwyVG.jpg,No Prediction,0.0,7396.0,32617.0
848690551926992896,2017-04-03 00:16:10+00:00,None,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12.0,10.0,unknown,https://pbs.twimg.com/media/C8cnjHuXsAAoZQf.jpg,flat-coated_retriever,0.8236479999999999,4826.0,27104.0
